Id,TipoID,Portafolio_RentaFija,Portafolio_RentaVariable,Entradas_Transaccionales,Entradas_Frecuencia,Salidas_Transaccionales,Salidas_Frecuencia,DivisasCompras,DivisasVentas
7733,CC,0.0,0.0,0.0,0,7200000.0,1,0.0,0.0
7734,CC,0.0,0.0,0.0,0,47217694.44,1,55999977.2306,0.0
7735,CC,0.0,0.0,225000.0,1,0.0,0,0.0,0.0
7736,CC,34142800.0,0.0,0.0,0,406636111.425,2,0.0,0.0
7737,CC,0.0,0.0,0.0,0,2600000.0,1,0.0,0.0
7738,CC,0.0,38212000.0,0.0,0,133202889.3775,2,109908800.0,0.0
7739,CC,0.0,0.0,0.0,0,11113000.0,1,0.0,0.0
7740,CC,0.0,0.0,8887000.0,0,23495000.0,1,0.0,0.0
7741,CC,281899000.0,0.0,0.0,0,7229083.33333333,1,0.0,259319166.666667
7742,CC,0.0,0.0,0.0,0,308702.54,1,0.0,0.0
7743,CC,304424460.0,0.0,0.0,0,2933323.625,1,0.0,0.0
7744,CC,0.0,0.0,0.0,0,5000000.0,1,0.0,0.0
7745,CC,0.0,5778000.0,0.0,0,15370380.9,1,0.0,0.0
7746,CC,0.0,0.0,0.0,0,45800514.81,1,140943400.0,0.0
7747,CC,9327522400.0,144248920.0,0.0,0,1831453042.43333,1,0.0,0.0
7748,CC,0.0,17654500.0,95000000.0,0,64834510.8175,2,954675000.0,0.0
7749,CC,0.0,0.0,0.0,0,31249625.0,4,0.0,0.0
7750,CC,92020000.0,0.0,0.0,0,3790527.018,1,0.0,0.0
7751,CC,0.0,55694400.0,0.0,0,1387156.15,1,0.0,0.0
7752,CC,635551020.0,0.0,303828885.666667,0,58468000.0,1,0.0,0.0
7753,CC,0.0,0.0,0.0,0,30000000.0,1,31496115.0,0.0
7754,CC,0.0,0.0,0.0,0,5093500.0,2,0.0,0.0
7755,CC,0.0,0.0,136000.0,0,11483322.7377778,1,22563933.028,0.0
7756,CC,0.0,0.0,0.0,0,4903558.19,1,0.0,0.0
7757,CC,0.0,2297954.05,15661845.2222222,0,15528902.0,2,0.0,0.0
7758,CC,0.0,0.0,5000000.0,0,0.0,0,0.0,0.0
7759,CC,0.0,0.0,0.0,0,17000000.0,1,34326000.0,0.0
7760,CC,0.0,114453150.0,0.0,0,11000000.0,1,0.0,0.0
7761,CC,0.0,67150000.0,0.0,0,10072329.52,2,0.0,0.0
7762,CC,0.0,0.0,29856000.0,0,0.0,0,0.0,0.0
7763,CC,0.0,16879080.0,10000000.0,0,620000.0,2,0.0,0.0
7764,CC,0.0,0.0,0.0,0,1000000.0,1,0.0,0.0
7765,CC,0.0,0.0,3019845.06466667,0,122092077.28,2,0.0,0.0
7766,CC,0.0,30092520.0,5000000.0,0,0.0,0,0.0,0.0
7767,CC,0.0,0.0,9000000.0,0,0.0,0,0.0,0.0
7768,CC,0.0,0.0,0.0,0,21097820.05,5,0.0,0.0
7769,CC,0.0,0.0,0.0,0,14942074.385,1,0.0,0.0
7770,CC,0.0,36687974.0,8000000.0,1,0.0,0,0.0,0.0
7771,CC,0.0,64122380.0,12333333.3333333,0,2147889.67,1,0.0,0.0
7772,CC,0.0,88695000.0,30013333.3333333,0,0.0,0,0.0,0.0
7773,CC,14510690.0,0.0,0.0,0,1007167.27,1,0.0,0.0
7774,CC,0.0,0.0,0.0,0,3191328.7,1,0.0,0.0
7775,CC,0.0,36528400.0,0.0,0,9040579.06,1,0.0,0.0
7776,CC,0.0,0.0,0.0,0,5500000.0,1,0.0,0.0
7777,CC,0.0,0.0,0.0,0,50540318.42,1,42127170.0,0.0
7778,CC,0.0,0.0,0.0,0,136061717.52,1,0.0,0.0
7779,CC,0.0,160411930.92,0.0,0,6012136.54,1,0.0,175531200.0
7780,CC,0.0,0.0,0.0,0,11122951.52,1,0.0,0.0
7781,CC,0.0,0.0,225000.0,1,0.0,0,0.0,0.0
7782,CC,0.0,5717739.0,0.0,0,6660262.84,1,0.0,0.0
7783,CC,0.0,0.0,50000000.0,0,33333333.3333333,1,0.0,0.0
7784,CC,0.0,0.0,0.0,0,13194988.2352941,1,0.0,0.0
7785,CC,0.0,0.0,14870000.0,0,0.0,0,0.0,0.0
7786,CC,0.0,35250000.0,0.0,0,2227471.0,1,0.0,0.0
7787,CC,0.0,0.0,0.0,0,62365738.74,1,0.0,0.0
7788,CC,0.0,0.0,0.0,0,3395090.18,1,0.0,0.0
7789,CC,397852000.0,0.0,0.0,0,42550000.0,1,0.0,0.0
7790,CC,0.0,6713950.0,0.0,0,1815855.2,1,0.0,0.0
7791,CC,0.0,0.0,0.0,0,86150000.0,1,0.0,0.0
7792,CC,0.0,0.0,3600000.0,0,7684878.078,1,0.0,0.0
7793,CC,0.0,14989600.0,140000000.0,0,100000000.0,1,0.0,0.0
7794,CC,0.0,36528400.0,0.0,0,9040579.04,1,0.0,0.0
7800,CC,0.0,37924200.0,0.0,0,12000000.0,1,0.0,0.0
7801,CC,0.0,0.0,41325000.0,4,44282242.7091667,2,31651801.7966667,0.0
7802,CC,0.0,37144000.0,14750000.0,0,55000000.0,1,0.0,0.0
7803,CC,0.0,171908460.0,74333333.3333333,1,0.0,0,0.0,0.0
7804,CC,0.0,0.0,0.0,0,2500000.0,1,0.0,0.0
7809,CC,0.0,289751700.0,25900000.0,0,42000000.0,1,0.0,0.0
7810,CC,0.0,0.0,3511904.76190476,0,9525062.2225,1,0.0,0.0
7818,CC,0.0,0.0,27805985.976,0,0.0,0,77321510.81178,0.0
7821,CC,0.0,0.0,40000000.0,0,0.0,0,0.0,0.0
7822,CC,128439040.0,0.0,0.0,0,967111.87,1,0.0,0.0
7823,CC,0.0,341728569.5,5592857.14285714,0,0.0,0,0.0,0.0
7824,CC,0.0,29463000.0,0.0,0,52173.604,1,0.0,0.0
7825,CC,0.0,4700000.0,0.0,0,963571.79,1,0.0,0.0
7826,CC,0.0,0.0,8371858.0,0,0.0,0,0.0,0.0
7827,CC,59357200.0,0.0,0.0,0,4000000.0,1,0.0,0.0
7828,CC,0.0,0.0,0.0,0,6780000.0,1,0.0,0.0
7829,CC,0.0,0.0,0.0,0,1180802.07333333,1,0.0,1541830.8
7830,CC,0.0,102238285.35,47575000.0,0,72647214.61,2,0.0,0.0
7831,CC,0.0,32712000.0,0.0,0,6982609.68,1,0.0,0.0
7832,CC,0.0,10835850.0,11000000.0,0,0.0,0,0.0,0.0
7833,CC,0.0,29752852.0,2000000.0,0,6000000.0,1,0.0,0.0
7834,CC,0.0,0.0,6176000.0,0,3580000.0,1,0.0,0.0
7835,CC,0.0,0.0,0.0,0,11122951.66,1,0.0,0.0
7836,CC,0.0,11750000.0,4592750.0,0,717206.486666667,1,0.0,0.0
7837,CC,0.0,0.0,25000000.0,0,15344816.4981818,2,0.0,0.0
7845,CC,0.0,0.0,0.0,0,296146.167142857,1,0.0,0.0
7846,CC,0.0,0.0,554289.141904762,0,1397714.28571429,2,0.0,0.0
7847,CC,0.0,0.0,0.0,0,6750397.31,1,0.0,0.0
7850,CC,0.0,0.0,0.0,0,51125769.62,5,0.0,0.0
7851,CC,0.0,0.0,0.0,0,15804145.16,1,0.0,0.0
7852,CC,0.0,279242752.52,27415936.45,0,5228000.0,1,0.0,0.0
7853,CC,0.0,235000000.0,68120358.4075,0,96165624.3623529,1,0.0,0.0
7854,CC,0.0,0.0,146050000.0,2,24157605.8,2,174517825.333333,0.0
7855,CC,0.0,0.0,19466666.6666667,0,132151550.666667,2,0.0,0.0
7856,CC,0.0,328131800.0,13317200.0,1,2906750.0,1,0.0,0.0
7857,CC,0.0,57671184.0,7160000.0,0,1753816.66666667,2,0.0,0.0
7858,CC,0.0,0.0,0.0,0,16139204.935,1,24459938.52,0.0
7859,CC,23489500.0,0.0,4960000.0,0,1591666.66666667,1,0.0,5052691.446
7860,CC,0.0,0.0,0.0,0,460000000.0,1,0.0,0.0
7861,CC,0.0,5875000.0,0.0,0,6800000.0,1,0.0,0.0
7862,CC,38087400.0,0.0,0.0,0,11599664.14,1,0.0,0.0
7863,CC,0.0,32135740.0,24100000.0,0,22750000.0,1,0.0,0.0
7864,CC,0.0,0.0,43571428.5714286,0,66824381.9942857,1,0.0,0.0
7865,CC,0.0,111107820.0,29000000.0,1,0.0,0,0.0,0.0
7866,CC,526502000.0,118438530.0,50298111.6666667,0,53074198.785,1,0.0,0.0
7867,CC,0.0,34891134.17,0.0,0,3979910.295,1,0.0,0.0
7868,CC,0.0,19220800.0,0.0,0,9268548.22,1,0.0,0.0
7869,CC,190730210.0,23820000.0,30000000.0,0,103069762.39,1,0.0,0.0
7870,CC,156965850.0,0.0,0.0,0,3352500.0,1,3705659.048,0.0
7871,CC,0.0,0.0,10000000.0,0,38500000.0,1,0.0,0.0
7872,CC,0.0,0.0,0.0,0,25000000.0,1,0.0,0.0
7873,CC,0.0,0.0,0.0,0,174897282.63,2,0.0,0.0
7874,CC,0.0,28060000.0,0.0,0,49078.6516666667,1,0.0,0.0
7875,CC,0.0,0.0,0.0,0,22180372.105,2,0.0,0.0
7876,CC,0.0,36528400.0,0.0,0,9040579.06,1,0.0,0.0
7877,CC,0.0,0.0,0.0,0,23634934.46,2,0.0,0.0
7878,CC,0.0,0.0,0.0,0,36713214.93,1,0.0,0.0
7879,CC,0.0,0.0,0.0,0,65000000.0,1,0.0,82078542.0
7880,CC,0.0,0.0,4000000.0,0,3503817.51857143,1,0.0,0.0
7881,CC,0.0,0.0,0.0,0,58000000.0,1,0.0,37816128.0
7882,CC,0.0,10069696.0,6463561.0,0,3150083.98,1,0.0,0.0
7883,CC,0.0,0.0,0.0,0,7368407.63,1,0.0,0.0
7886,CC,0.0,28876800.0,0.0,0,6500000.0,1,0.0,0.0
7887,CC,0.0,0.0,0.0,0,35581666.6666667,1,0.0,112650000.0
7889,CC,0.0,0.0,18519000.0,0,0.0,0,0.0,0.0
7948,CC,0.0,7123360.0,43060000.0,3,100830159.42,2,0.0,0.0
7949,CC,0.0,7960160.0,18177142.8571429,1,47337266.2,1,0.0,0.0
7950,CC,0.0,45491300.0,22040000.0,0,191785195.72,4,0.0,1177018369.65
7951,CC,0.0,0.0,0.0,0,1249001.6,2,0.0,0.0
7952,CC,32049660.0,0.0,0.0,0,7956740.1,1,0.0,0.0
7953,CC,0.0,6166400.0,0.0,0,4151051.8,1,0.0,0.0
7954,CC,14983463.189698,0.0,0.0,0,111072433.915,3,0.0,0.0
7955,CC,0.0,0.0,23397028.0,0,0.0,0,0.0,0.0
7956,CC,0.0,0.0,0.0,0,22134522.71,3,0.0,0.0
7957,CC,0.0,18895030.0,0.0,0,1030053.82333333,1,0.0,0.0
7958,CC,0.0,0.0,0.0,0,64861198.95,2,45993750.0,0.0
7959,CC,608290779.138188,0.0,206774384.85,0,173337863.33375,4,892800000.0,285433718.375
7960,CC,0.0,0.0,2196875.0,0,6888755.325,1,0.0,0.0
7961,CC,0.0,0.0,0.0,0,12536635.0541176,2,0.0,0.0
7962,CC,0.0,101397000.0,130000000.0,0,16820058.4378571,1,0.0,0.0
7963,CC,0.0,0.0,0.0,0,20247797.96,1,0.0,0.0
7964,CC,0.0,0.0,0.0,0,134730000.0,1,0.0,0.0
7965,CC,0.0,0.0,0.0,0,2333333.33333333,1,0.0,0.0
7966,CC,0.0,13763950.0,0.0,0,866287.85,1,0.0,0.0
7967,CC,25462060.0,0.0,0.0,0,4989820.01,1,0.0,0.0
7968,CC,49802500.0,0.0,37209485.6666667,0,17257110.885,2,0.0,0.0
7969,CC,0.0,0.0,0.0,0,87000000.0,1,0.0,0.0
7970,CC,0.0,0.0,0.0,0,247261154.0,3,0.0,0.0
7971,CC,0.0,0.0,25440239.045,0,9196736.29,2,0.0,0.0
7972,CC,0.0,0.0,0.0,0,101137182.91,1,0.0,0.0
7973,CC,0.0,160620080.0,58333333.3333333,1,229600000.0,2,0.0,0.0
7974,CC,100418000.0,0.0,0.0,0,26563418.33,3,0.0,0.0
7975,CC,0.0,0.0,78860000.0,0,105830753.75,2,0.0,0.0
7976,CC,0.0,0.0,239000000.0,0,31218886.5,3,0.0,0.0
7977,CC,83979180.0,0.0,0.0,0,30836417.63,1,0.0,0.0
7978,CC,0.0,0.0,0.0,0,7000000.0,2,0.0,0.0
7979,CC,0.0,0.0,8000000.0,0,17245058.8,1,0.0,0.0
7980,CC,0.0,44829210.0,0.0,0,3617875.29,1,0.0,0.0
7981,CC,0.0,20781000.0,8500000.0,0,11019801.1825,1,0.0,0.0
7982,CC,0.0,66480200.0,48694178.0,0,6600839.19695652,2,0.0,0.0
7983,CC,209848730.16,129363281.45,45752203.375,1,56402242.7166667,1,0.0,0.0
7984,CC,0.0,0.0,0.0,0,2069720.35,1,0.0,0.0
7985,CC,0.0,0.0,15018432.45,0,70745088.07,4,0.0,0.0
7986,CC,0.0,78613620.0,0.0,0,11716666.6666667,1,0.0,0.0
7987,CC,0.0,0.0,42750357.465,0,85500000.0,1,0.0,0.0
7988,CC,0.0,0.0,0.0,0,40000000.0,1,0.0,0.0
7989,CC,0.0,0.0,0.0,0,59635042.18375,1,0.0,0.0
7990,CC,169308230.0,0.0,6600000.0,0,25306803.4466667,1,0.0,0.0
7991,CC,0.0,102228620.0,13688964.0,0,0.0,0,0.0,0.0
7992,CC,0.0,13797350.0,0.0,0,5182937.53529412,1,0.0,0.0
7993,CC,0.0,0.0,0.0,0,77140069.22,3,0.0,0.0
7994,CC,0.0,20986350.0,35270000.0,0,82405510.34,2,0.0,0.0
7995,CC,0.0,0.0,0.0,0,28000000.0,1,0.0,0.0
7996,CC,0.0,0.0,161250731.51,0,21265712.2483333,1,0.0,0.0
7997,CC,0.0,9593360.0,0.0,0,6839074.962,1,0.0,0.0
7998,CC,0.0,0.0,25000000.0,0,0.0,0,0.0,0.0
7999,CC,0.0,0.0,9166666.66666667,0,55342622.432,1,0.0,0.0
8000,CC,0.0,0.0,14200000.0,1,55785081.1875,2,0.0,0.0
8001,CC,0.0,23565560.0,0.0,0,10247931.09,3,0.0,0.0
8002,CC,36801310.0,0.0,0.0,0,31974234.9,2,0.0,0.0
8003,CC,0.0,201324550.0,36000000.0,0,22672500.0,2,0.0,0.0
8004,CC,0.0,0.0,0.0,0,3566666.66666667,1,0.0,0.0
8005,CC,0.0,26001000.0,3484000.0,0,346800.0,1,0.0,0.0
8006,CC,0.0,32157000.0,0.0,0,8484263.61,2,0.0,0.0
8007,CC,0.0,0.0,0.0,0,3055361.1,3,0.0,0.0
8008,CC,0.0,0.0,0.0,0,11000000.0,1,0.0,0.0
8009,CC,0.0,32078400.0,20069965.087619,0,60337894.5254546,2,0.0,0.0
8010,CC,0.0,0.0,0.0,0,2051926.5025,1,108069864.4,0.0
8011,CC,0.0,0.0,40000000.0,0,20009937.09,1,0.0,0.0
8012,CC,0.0,0.0,0.0,0,71944903.055,2,0.0,0.0
8013,CC,0.0,0.0,2000207.43,0,101036458.3,3,0.0,0.0
8014,CC,43454325.0,0.0,0.0,0,19428973.874,2,0.0,0.0
8015,CC,0.0,65991012.0,0.0,0,3541628.985,1,0.0,0.0
8016,CC,0.0,2227000.0,0.0,0,15651326.9357143,1,0.0,0.0
8017,CC,14983463.189698,96035200.0,0.0,0,5476250.0,1,0.0,0.0
8018,CC,74917315.94849,0.0,0.0,0,39286784.7785714,2,0.0,0.0
8019,CC,0.0,13865000.0,0.0,0,1752277.0,1,0.0,0.0
8020,CC,0.0,0.0,0.0,0,50000000.0,1,0.0,0.0
8021,CC,0.0,0.0,162942106.333333,0,119603677.551538,3,0.0,0.0
8022,CC,0.0,27280000.0,0.0,0,13757763.0990909,2,0.0,0.0
8023,CC,0.0,0.0,25399268.3508696,30,29889187.9695455,5,0.0,0.0
8024,CC,0.0,9485688.0,0.0,0,5998686.15416667,1,0.0,0.0
8025,CC,0.0,0.0,9445893.25,0,0.0,0,0.0,0.0
8026,CC,0.0,0.0,0.0,0,63955599.6266667,1,0.0,0.0
8027,CC,0.0,134038944.0,0.0,0,7464878.554,1,0.0,0.0
8028,CC,0.0,0.0,0.0,0,16054007.46,1,0.0,0.0
8029,CC,0.0,0.0,200000000.0,0,48917568.0233333,2,0.0,0.0
8030,CC,0.0,0.0,0.0,0,93398740.94,5,0.0,0.0
8031,CC,0.0,220271600.0,0.0,0,27879629.45875,2,0.0,0.0
8032,CC,0.0,0.0,17000000.0,0,6100000.0,1,0.0,0.0
8033,CC,0.0,285260.0,0.0,0,26813322.71,2,0.0,0.0
8034,CC,0.0,60976500.0,30624841.75,0,21097981.3642857,9,0.0,0.0
8035,CC,0.0,29195800.0,4977500.0,0,6775116.95076923,1,44172938.87225,0.0
8036,CC,0.0,0.0,0.0,0,29106445.19,1,0.0,0.0
8037,CC,0.0,117500000.0,0.0,0,24880000.0,1,0.0,0.0
8038,CC,110324800.0,0.0,35000000.0,0,46729621.66,1,0.0,0.0
8039,CC,143355500.0,0.0,20000000.0,0,0.0,0,0.0,0.0
8040,CC,0.0,0.0,0.0,0,31796166.61,2,0.0,0.0
8041,CC,0.0,62874180.0,20000000.0,0,66580997.4472727,2,12904480.265,0.0
8042,CC,137662240.0,0.0,0.0,0,134900289.555,4,0.0,0.0
8043,CC,0.0,0.0,0.0,0,24873169.36,3,0.0,0.0
8044,CC,0.0,0.0,23750795.66,0,66780000.0,1,0.0,0.0
8045,CC,71332930.0,0.0,6000000.0,0,0.0,0,0.0,0.0
8046,CC,0.0,0.0,600000.0,1,1225000.0,1,0.0,0.0
8047,CC,0.0,0.0,0.0,0,4553271.0,1,0.0,0.0
8048,CC,183047053.189698,0.0,18000000.0,0,9768989.41142857,1,0.0,0.0
8049,CC,0.0,220271600.0,0.0,0,27612285.70375,2,0.0,0.0
8050,CC,0.0,0.0,551818.181818182,0,28901728.434,1,0.0,0.0
8051,CC,0.0,3645200.0,0.0,0,31365729.9875,2,0.0,0.0
8052,CC,68427480.0,0.0,0.0,0,39137669.76,2,0.0,0.0
8053,CC,0.0,0.0,0.0,0,65821146.4633333,2,0.0,0.0
8054,CC,0.0,0.0,0.0,0,8665233.33333333,1,0.0,0.0
8055,CC,0.0,0.0,2000000.0,0,0.0,0,0.0,0.0
8056,CC,0.0,0.0,0.0,0,2499752.71,1,0.0,0.0
8057,CC,0.0,0.0,0.0,0,746713.36,1,0.0,0.0
8058,CC,0.0,0.0,0.0,0,5944988.935,2,0.0,0.0
8059,CC,0.0,0.0,150000.0,1,600000.0,1,0.0,0.0
8060,CC,0.0,0.0,10000000.0,0,505859.58,1,0.0,0.0
8061,CC,0.0,0.0,280000000.0,0,31388773.35,2,0.0,0.0
8062,CC,0.0,242398386.4,0.0,0,11925000.0,1,0.0,0.0
8063,CC,52442121.163943,0.0,0.0,0,6992500.0,2,0.0,0.0
8064,CC,0.0,0.0,0.0,0,10328515.28,1,0.0,0.0
8065,CC,0.0,12227100.0,0.0,0,119778278.48,2,0.0,0.0
8066,CC,139015500.0,0.0,5020000.0,0,10000000.0,1,0.0,0.0
8067,CC,0.0,0.0,4500000.0,1,3066666.66666667,1,0.0,0.0
8068,CC,102653121.163943,145726540.0,46652936.17375,0,12013106.0818182,3,0.0,0.0
8069,CC,74917315.94849,275236845.0,0.0,0,71036786.7075,2,0.0,0.0
8070,CC,79832060.0,0.0,2642857.14285714,0,33665854.6766667,2,0.0,0.0
8071,CC,0.0,0.0,38846639.5,2,60187599.732,1,0.0,0.0
8072,CC,0.0,220271600.0,0.0,0,27744759.140625,1,0.0,0.0
8073,CC,0.0,3525000.0,0.0,0,443719.13,1,0.0,0.0
8074,CC,0.0,0.0,0.0,0,141139348.34,7,0.0,0.0
8075,CC,0.0,0.0,8221550.85,0,13124827.76,1,0.0,0.0
8076,CC,0.0,0.0,0.0,0,34077445.56,3,0.0,0.0
8077,CC,79281100.0,0.0,0.0,0,5215392.5,2,0.0,0.0
8079,CC,0.0,0.0,3916272.388,0,10000000.0,2,0.0,0.0
8080,CC,0.0,0.0,0.0,0,3140649.6,1,0.0,0.0
8081,CC,0.0,11461240.0,0.0,0,10000000.0,1,0.0,0.0
8082,CC,59572200.0,0.0,0.0,0,14361453.89,1,0.0,0.0
8083,CC,62412030.0,0.0,0.0,0,21319552.342,1,0.0,0.0
8084,CC,290750817.974245,0.0,0.0,0,108183539.81,2,0.0,0.0
8085,CC,0.0,0.0,346666.666666667,0,0.0,0,0.0,0.0
8086,CC,0.0,0.0,0.0,0,26064708.172,2,0.0,0.0
8087,CC,0.0,0.0,0.0,0,8599669.96375,2,46365761.4,0.0
8088,CC,0.0,27924000.0,194000000.0,0,73000000.0,1,22041900.0,0.0
8089,CC,0.0,0.0,0.0,0,26534918.85,2,0.0,0.0
8097,CC,0.0,4700000.0,0.0,0,34000.0,1,0.0,0.0
8098,CC,58165150.0,0.0,0.0,0,13300000.0,1,0.0,0.0
8105,CC,0.0,0.0,0.0,0,48651333.575,2,0.0,0.0
8106,CC,0.0,0.0,0.0,0,1489755.03888889,1,0.0,0.0
8107,CC,0.0,0.0,0.0,0,24465443.5733333,2,0.0,0.0
8108,CC,0.0,0.0,0.0,0,28502191.4066667,3,10258956.8064,0.0
8109,CC,0.0,0.0,0.0,0,23849900.0,1,0.0,0.0
8110,CC,0.0,0.0,0.0,0,72424366.02,2,0.0,0.0
8111,CC,524122500.0,0.0,67533333.3333333,0,110137751.2675,2,83178357.8127167,0.0
8112,CC,0.0,0.0,48892500.0,0,0.0,0,0.0,0.0
8113,CC,0.0,0.0,0.0,0,18326446.29,1,0.0,0.0
8114,CC,0.0,3181699015.0,0.0,0,149933666.666667,1,10860000.0,0.0
8115,CC,0.0,0.0,5000000.0,1,0.0,0,0.0,0.0
8116,CC,0.0,0.0,25588832.795,0,492939.94,1,0.0,0.0
8118,CC,0.0,68761260.0,8399375.465,2,0.0,0,0.0,0.0
8119,CC,0.0,0.0,0.0,0,43800000.0,1,0.0,0.0
8121,CC,14983463.189698,8440.0,0.0,0,3750000.0,1,0.0,0.0
8122,CC,0.0,111757600.0,0.0,0,50490185.93,1,0.0,0.0
8123,CC,21974700.0,0.0,0.0,0,1666751.31333333,1,65996928.0,0.0
8124,CC,0.0,0.0,0.0,0,120276000.0,1,0.0,0.0
8125,CC,0.0,0.0,0.0,0,25417686.48,1,0.0,0.0
8126,CC,0.0,0.0,0.0,0,0.0,0,440550900.0,0.0
8127,CC,0.0,0.0,13500000.0,0,9888000.0,1,0.0,0.0
8128,CC,0.0,0.0,0.0,0,15500000.0,1,0.0,0.0
8129,CC,0.0,0.0,0.0,0,18385343.96,2,0.0,0.0
8130,CC,0.0,0.0,0.0,0,65923336.01,3,0.0,0.0
8131,CC,0.0,0.0,40290299.0,4,25063609.5572222,2,0.0,0.0
8132,CC,0.0,0.0,0.0,0,40339164.18,1,0.0,0.0
8133,CC,0.0,46376315.0,7722808.0,3,6052480.9125,1,0.0,0.0
8134,CC,0.0,88103400.0,11126547.75,2,29329776.4,1,0.0,0.0
8135,CC,0.0,14151180.0,0.0,0,10737395.935,2,0.0,0.0
8136,CC,0.0,2855120.0,0.0,0,114870538.05,2,0.0,0.0
8137,CC,0.0,37512795.0,2992000.0,3,10325000.0,1,0.0,0.0
8138,CC,0.0,0.0,76000000.0,0,0.0,0,0.0,0.0
8139,CC,0.0,50469250.0,6033333.33333333,0,6025671.42857143,1,0.0,0.0
8141,CC,0.0,0.0,0.0,0,7423210.536,1,0.0,0.0
8142,CC,39056160.0,0.0,16191667.6,0,32558805.1071429,1,0.0,0.0
8143,CC,0.0,0.0,5466666.66666667,0,1668089.39416667,1,0.0,0.0
8144,CC,0.0,0.0,0.0,0,23076111.072,2,0.0,0.0
8145,CC,0.0,0.0,0.0,0,18933508.4477778,1,0.0,0.0
8146,CC,0.0,214505192.75,10769880.25,0,0.0,0,0.0,0.0
8147,CC,0.0,0.0,0.0,0,16381773.2822222,1,10924140.0,37501000.0
8148,CC,0.0,0.0,3907518.0,0,7700000.0,1,0.0,0.0
8149,CC,0.0,0.0,0.0,0,105488250.0,1,0.0,0.0
8150,CC,0.0,0.0,4649977.16666667,0,7700000.0,1,0.0,0.0
8151,CC,0.0,0.0,0.0,0,2251980.3,2,0.0,0.0
8152,CC,0.0,0.0,0.0,0,803941.0,2,0.0,0.0
8153,CC,0.0,0.0,0.0,0,113236489.54,1,0.0,0.0
8154,CC,414952680.0,0.0,0.0,0,4250294.2,1,0.0,0.0
8155,CC,54663950.0,40579000.0,472469393.0,0,260499091.105,1,449516000.0,0.0
8156,CC,0.0,0.0,0.0,0,43658000.0,1,0.0,459819169.88
8157,CC,0.0,0.0,0.0,0,80000000.0,1,0.0,0.0
8158,CC,0.0,86881998.0,0.0,0,687333.796,1,0.0,0.0
8159,CC,0.0,61038360.0,10750000.0,0,42000000.0,1,0.0,0.0
8160,CC,0.0,57652840.0,3000000.0,0,2300000.0,1,0.0,0.0
8161,CC,0.0,12656400.0,0.0,0,4991250.0,1,0.0,0.0
8162,CC,0.0,74071690.0,9750000.0,0,3570000.0,1,0.0,0.0
8163,CC,0.0,0.0,0.0,0,35813166.665,1,0.0,0.0
8164,CC,0.0,285260.0,0.0,0,102863104.0,1,0.0,0.0
8165,CC,0.0,42142210.0,0.0,0,24730752.09,1,0.0,0.0
8166,CC,0.0,2350000.0,0.0,0,725084.57,1,0.0,0.0
8168,CC,0.0,6820000.0,0.0,0,64698472.3333333,2,0.0,0.0
8169,CC,0.0,192139356.0,8047200.0,0,879000.0,1,0.0,0.0
8170,CC,0.0,0.0,10000000.0,0,4224292.21,1,0.0,0.0
8171,CC,0.0,1700000.0,0.0,0,12657155.55,1,0.0,0.0
8172,CC,0.0,0.0,0.0,0,25596047.765,2,0.0,0.0
8173,CC,0.0,0.0,0.0,0,2300000.0,1,0.0,0.0
8174,CC,0.0,0.0,0.0,0,117735770.43,1,0.0,0.0
8175,CC,0.0,183690040.0,8307692.30769231,0,5200000.0,1,0.0,0.0
8176,CC,0.0,18959850.0,0.0,0,187940329.0625,2,0.0,0.0
8177,CC,0.0,0.0,117323166.666667,0,12054503.53,1,91901503.3763,0.0
8179,CC,0.0,183715350.0,0.0,0,0.0,0,154040000.0,0.0
8180,CC,0.0,18800000.0,0.0,0,4330087.89,1,0.0,0.0
8181,CC,0.0,55806980.0,7000000.0,0,783666.0,1,0.0,0.0
8182,CC,0.0,71540500.0,11200000.0,2,1000000.0,1,0.0,0.0
8183,CC,0.0,75961732.2,8000000.0,0,0.0,0,0.0,0.0
8184,CC,0.0,0.0,2500000.0,0,5868481.72,1,0.0,0.0
8185,CC,0.0,0.0,0.0,0,53102342.2842857,1,0.0,0.0
8195,CC,0.0,0.0,8000000.0,0,26213063.74,1,0.0,0.0
8196,CC,0.0,0.0,0.0,0,3500000.0,2,0.0,0.0
8197,CC,183102000.0,0.0,15100000.0,0,58917164.11,3,0.0,0.0
8198,CC,0.0,0.0,0.0,0,7080156.655,1,0.0,0.0
8199,CC,0.0,609230.6,0.0,0,81770331.04,2,0.0,0.0
8205,CC,0.0,239611080.0,21160000.0,0,4980500.0,2,0.0,0.0
8206,CC,0.0,189810540.0,12684904.1,0,7669333.33333333,1,0.0,0.0
8207,CC,0.0,268170830.0,800000000.0,0,0.0,0,0.0,0.0
8208,CC,0.0,125516640.0,24030673.75,2,6856608.69565217,4,0.0,0.0
8209,CC,0.0,38613230.88,20000000.0,0,2300000.0,1,0.0,0.0
8210,CC,0.0,0.0,0.0,0,57349000.0,1,0.0,60320000.0
8211,CC,0.0,49399080.0,0.0,0,1812965.57142857,1,0.0,0.0
8212,CC,0.0,183556633.0,39000000.0,0,0.0,0,40521970.87,0.0
8213,CC,0.0,0.0,0.0,0,32933941.81,3,0.0,0.0
8214,CC,0.0,0.0,0.0,0,4376784.725,1,0.0,0.0
8215,CC,0.0,8255550.0,0.0,0,3110014.71,1,0.0,0.0
