Id,Tipo_ID,Ocupacion,Nacimiento,Edad,RangoEtario,Estado,IngresosFinancieros,Activos,Pasivos,Patrimonio,NivelRiesgo,Segmento,RiesgoOcupacion,Portafolio_RentaFija,Portafolio_RentaVariable,Entradas_Transaccionales,Entradas_Frecuencia,Salidas_Transaccionales,Salidas_Frecuencia,DivisasCompras,DivisasVentas,Cluster
3142,CC,Rentista de Capital,1957-06-15,66,Mayor de 50,Activo,10000000,2500000000,94669000.0,2333118000.0,Medio,Personal,3,0.0,0.0,200000000.0,0,48364759.2790909,1,0.0,0.0,2
3145,CC,Rentista de Capital,1954-09-23,68,Mayor de 50,Activo,114304000,1026945000,196500000.0,830445000.0,Medio,Personal,3,0.0,0.0,150000000.0,0,8765678.0,1,0.0,0.0,2
3149,CC,Rentista de Capital,1958-05-27,65,Mayor de 50,Activo,96000000,4300000000,0.0,4300000000.0,Medio,Personal,3,0.0,0.0,0.0,0,23142857.1428571,1,0.0,0.0,4
3151,CC,Rentista de Capital,1956-12-23,66,Mayor de 50,Activo,14600000,4951345000,112991000.0,4660064000.0,Medio,Personal,3,509396365.94849,0.0,86220000.0,1,27578940.8766667,2,0.0,0.0,2
3152,CC,Rentista de Capital,1957-06-22,66,Mayor de 50,Activo,122254000,3280176000,0.0,3280176000.0,Medio,Personal,3,815277993.922735,0.0,0.0,0,1500010.0,2,0.0,0.0,4
3153,CC,Rentista de Capital,1956-08-04,66,Mayor de 50,Activo,308064996,4319214000,0.0,4319214000.0,Bajo,Personal,3,0.0,80760960.0,65000000.0,0,147711913.515,5,0.0,0.0,3
3158,CC,Rentista de Capital,1957-05-18,66,Mayor de 50,Activo,493492000,4987445000,315588000.0,4671857000.0,Medio,Personal,3,1209778205.94849,320317007.27,5892856.92333333,0,14814510.3065217,1,0.0,0.0,3
3160,CC,Rentista de Capital,1956-03-05,67,Mayor de 50,Activo,29626000,602372000,246219000.0,356153000.0,Medio,Personal,3,80095400.0,77004248.0,0.0,0,5354128.94571429,1,0.0,0.0,0
3161,CC,Rentista de Capital,1956-09-09,66,Mayor de 50,Activo,202117000,4288141000,531029000.0,3757112000.0,Medio,Personal,3,497654400.0,195050000.0,236666666.666667,0,169557142.857143,1,0.0,0.0,3
3164,CC,Rentista de Capital,1957-09-04,65,Mayor de 50,Activo,60000000,650000000,120000000.0,530000000.0,Medio,Personal,3,0.0,98875800.0,0.0,0,2500000.0,1,0.0,0.0,0
3168,CC,Rentista de Capital,1956-10-31,66,Mayor de 50,Activo,571065000,4027633000,82914000.0,3944719000.0,Bajo,Personal,3,0.0,138192000.0,0.0,0,80000000.0,1,0.0,0.0,0
3169,CC,Rentista de Capital,1956-05-25,67,Mayor de 50,Activo,367170996,3869335000,356925000.0,3512410000.0,Bajo,Personal,3,0.0,512236500.0,0.0,0,16500000.0,1,0.0,0.0,0
3174,CC,Rentista de Capital,1953-10-25,69,Mayor de 50,Activo,151002000,370088000,33754000.0,336334000.0,Medio,Personal,3,0.0,0.0,29880000.0,0,0.0,0,0.0,0.0,2
3176,CC,Rentista de Capital,1955-11-11,67,Mayor de 50,Activo,31200000,100000000,1200000.0,98800000.0,Medio,Personal,3,0.0,0.0,4160000.0,1,0.0,0,0.0,0.0,2
3177,CC,Rentista de Capital,1957-03-16,66,Mayor de 50,Activo,312000000,3866000000,2000000.0,3864000000.0,Bajo,Personal,3,0.0,0.0,164236926.222222,0,84791738.93,2,297680261.810091,0.0,2
3179,CC,Rentista de Capital,1955-03-11,68,Mayor de 50,Activo,518330000,3399608000,50976000.0,3348632000.0,Bajo,Personal,3,143060800.0,0.0,160000000.0,0,153618941.03,2,0.0,0.0,2
3186,CC,Rentista de Capital,1959-11-12,63,Mayor de 50,Activo,2734000,491346000,117974000.0,251511200.0,Medio,Personal,3,0.0,0.0,0.0,0,77017498.64,3,0.0,0.0,1
3188,CC,Rentista de Capital,1957-01-19,66,Mayor de 50,Activo,44886996,2542098000,131647000.0,2410451000.0,Medio,Personal,3,22475194.784547,0.0,38352890.8261905,0,82526413.0930769,2,0.0,0.0,2
3189,CC,Rentista de Capital,1960-11-06,62,Mayor de 50,Activo,199047000,17193537000,3897604000.0,13295933000.0,Medio,Personal,3,0.0,0.0,0.0,0,85829079.175,1,0.0,0.0,1
3194,CC,Rentista de Capital,1962-05-16,61,Mayor de 50,Activo,12875000,3507565000,2709125000.0,798440000.0,Medio,Personal,3,0.0,163317950.0,2800000000.0,0,0.0,0,0.0,0.0,3
3198,CC,Rentista de Capital,1958-04-14,65,Mayor de 50,En Espera,320503992,4400848000,2912848000.0,1488000000.0,Bajo,Personal,3,0.0,0.0,0.0,0,18500000.0,1,0.0,0.0,1
3199,CC,Rentista de Capital,1963-06-14,60,Mayor de 50,Activo,317479000,5727772000,1502851000.0,4224921000.0,Medio,Personal,3,0.0,0.0,0.0,0,4500000.0,1,0.0,0.0,1
3203,CC,Rentista de Capital,1965-07-04,58,Mayor de 50,Activo,28675000,412257000,1287000.0,410970000.0,Medio,Personal,3,0.0,0.0,0.0,0,21423573.29,1,0.0,0.0,1
3206,CC,Rentista de Capital,1966-02-02,57,Mayor de 50,Activo,3600000,496927000,1673000.0,495254000.0,Medio,Personal,3,0.0,0.0,10000000.0,0,12011396.7692308,1,0.0,0.0,2
3209,CC,Rentista de Capital,1965-10-10,57,Mayor de 50,Activo,22705000,250190000,134464000.0,115726000.0,Medio,Personal,3,67425584.353641,0.0,0.0,0,340490.29,1,0.0,0.0,1
3210,CC,Rentista de Capital,1966-03-19,57,Mayor de 50,Activo,87812000,1066230000,98756000.0,967474000.0,Medio,Personal,3,44706500.0,0.0,0.0,0,33865747.47,2,0.0,0.0,1
3213,CC,Rentista de Capital,1967-03-28,56,Mayor de 50,Activo,159540000,1446975000,108596000.0,1338379000.0,Medio,Personal,3,44875500.0,0.0,71348745.0033333,0,69134502.4828571,2,39190000.0,0.0,2
3215,CC,Rentista de Capital,1965-12-03,57,Mayor de 50,Activo,50471000,508436000,36000.0,508400000.0,Medio,Personal,3,532024000.0,0.0,60000000.0,0,0.0,0,0.0,0.0,2
3217,CC,Rentista de Capital,1967-11-28,55,Mayor de 50,Activo,300000000,1300000000,400000000.0,900000000.0,Medio,Personal,3,0.0,240498472.0,0.0,0,44381468.35,2,146328000.0,0.0,0
3219,CC,Rentista de Capital,1969-09-17,53,Mayor de 50,Activo,172104000,1770389000,457551000.0,13126838000.0,Medio,Personal,3,195504510.0,9920030.0,0.0,0,63501666.38,2,0.0,0.0,0
3221,CC,Rentista de Capital,1969-12-27,53,Mayor de 50,Activo,240000000,677000000,1247000.0,675753000.0,Bajo,Personal,3,37458657.974245,69771500.0,66560856.62,0,52650831.4,2,0.0,0.0,3
3227,CC,Rentista de Capital,1968-08-28,54,Mayor de 50,Activo,103270000,766075000,65696000.0,7000379000.0,Medio,Personal,3,346161900.0,0.0,38646738.0,0,24456106.68,2,0.0,0.0,2
3228,CC,Rentista de Capital,1972-10-05,50,Mayor de 50,Activo,183850000,1609889000,219645000.0,1390244000.0,Medio,Personal,3,86229950.0,9920030.0,0.0,0,31831857.34,2,0.0,0.0,0
3232,CC,Rentista de Capital,1973-08-10,49,31-50,Activo,384664000,250000000,5000000.0,245000000.0,Bajo,Personal,3,48828500.0,0.0,0.0,0,523267.07,1,0.0,0.0,1
3236,CC,Rentista de Capital,1976-07-16,47,31-50,Activo,95855000,2102334000,0.0,2102334000.0,Medio,Personal,3,0.0,0.0,0.0,0,27104762.475,2,0.0,0.0,4
3238,CC,Rentista de Capital,1976-08-14,46,31-50,Activo,232806000,1700011000,550000000.0,1150011000.0,Medio,Personal,3,86229950.0,9920030.0,0.0,0,31911069.33,2,0.0,0.0,0
3242,CC,Rentista de Capital,1973-03-08,50,Mayor de 50,Activo,153184992,2534409000,17539000.0,2516870000.0,Medio,Personal,3,278039121.163943,0.0,0.0,0,15360529.1733333,2,75562240.0,0.0,1
3245,CC,Rentista de Capital,1979-08-15,43,31-50,Activo,4500000,413852609,3701362.0,410152000.0,Medio,Personal,3,0.0,0.0,0.0,0,27775085.67,2,0.0,0.0,1
3246,CC,Rentista de Capital,1942-01-28,81,Mayor de 50,En Espera,24000000,50000000,0.0,50000000.0,Medio,Personal,3,0.0,26618450.0,0.0,0,192559.0,1,0.0,0.0,0
3253,CC,Rentista de Capital,1944-10-20,78,Mayor de 50,Activo,42888996,1308304000,77000.0,1308227000.0,Medio,Personal,3,145831500.0,0.0,0.0,0,166704750.715,1,0.0,0.0,1
3254,CC,Rentista de Capital,1947-09-11,75,Mayor de 50,Activo,91674000,989319000,2524000.0,986795000.0,Medio,Personal,3,525865000.0,0.0,0.0,0,0.0,0,110000024.5968,0.0,2
3256,CC,Rentista de Capital,1949-09-21,73,Mayor de 50,Activo,82351000,309400000,5239000.0,304161000.0,Medio,Personal,3,0.0,0.0,0.0,0,42786164.995,3,0.0,0.0,1
3271,CC,Rentista de Capital,1955-02-28,68,Mayor de 50,En Espera,14792800,595918000,3848000.0,592070000.0,Medio,Personal,3,0.0,0.0,0.0,0,48572682.8,1,0.0,0.0,1
3272,CC,Rentista de Capital,1956-01-02,67,Mayor de 50,Activo,291312000,2415822000,238068000.0,2177754000.0,Medio,Personal,3,0.0,0.0,0.0,0,71533690.91,2,0.0,0.0,1
3273,CC,Rentista de Capital,1957-11-28,65,Mayor de 50,Activo,1000000,110000000,8000000.0,102000000.0,Medio,Personal,3,0.0,47700000.0,0.0,0,482868.75,1,0.0,0.0,0
3275,CC,Rentista de Capital,1984-04-10,39,31-50,En Espera,55200000,1744301000,23476000.0,1720825000.0,Medio,Personal,3,0.0,8636750.0,0.0,0,191168.59,1,0.0,0.0,0
3282,CC,Rentista de Capital,1965-12-29,57,Mayor de 50,Activo,0,110000000,0.0,110000000.0,Medio,Personal,3,0.0,0.0,17000000.0,0,0.0,0,0.0,0.0,2
3283,CC,Rentista de Capital,1949-02-05,74,Mayor de 50,Activo,144000000,6484000000,20000000.0,6464000000.0,Medio,Personal,3,0.0,0.0,3716222.75,2,10000000.0,1,0.0,0.0,2
3286,CC,Rentista de Capital,1980-09-10,42,31-50,Activo,82450000,575286000,1980000.0,573306000.0,Medio,Personal,3,0.0,0.0,16029572.0,0,13183728.715,2,0.0,0.0,2
3289,CC,Rentista de Capital,1985-06-30,38,31-50,Activo,1500000,47500000,0.0,10000000.0,Medio,Personal,3,0.0,0.0,0.0,0,4600000.0,1,0.0,0.0,4
3297,CC,Rentista de Capital,1954-03-14,69,Mayor de 50,Activo,240620000,4501735000,17921000.0,4483814000.0,Medio,Personal,3,259360740.0,82654800.0,0.0,0,93454250.0,1,0.0,0.0,0
3305,CC,Rentista de Capital,1958-04-17,65,Mayor de 50,Prospecto,318409000,1955425000,147000000.0,1808425000.0,Bajo,Personal,3,178537560.0,0.0,178404799.97,0,0.0,0,0.0,0.0,2
3307,CC,Rentista de Capital,1955-01-22,68,Mayor de 50,Activo,18000000,8196625000,382551000.0,4293126000.0,Medio,Personal,3,0.0,0.0,158000000.0,0,200000000.0,1,0.0,0.0,2
3310,CC,Rentista de Capital,1957-06-18,66,Mayor de 50,Activo,904898000,1534979000,411181000.0,1123798000.0,Bajo,Personal,3,37458657.974245,0.0,0.0,0,86666666.6666667,2,0.0,263690000.0,1
3311,CC,Rentista de Capital,1956-05-03,67,Mayor de 50,Activo,275473000,1486564000,0.0,1486564000.0,Medio,Personal,3,80041150.0,0.0,0.0,0,1180611.97,1,0.0,0.0,4
3315,CC,Rentista de Capital,1958-10-26,64,Mayor de 50,Activo,4175000,1047000000,0.0,1047000000.0,Medio,Personal,3,0.0,0.0,116399010.666667,0,27462136.4117647,5,0.0,0.0,1
3327,CC,Rentista de Capital,1958-07-27,64,Mayor de 50,Activo,185579000,3317383000,622224000.0,2695159000.0,Medio,Personal,3,0.0,0.0,0.0,0,182000000.0,1,0.0,0.0,1
3331,CC,Rentista de Capital,1959-04-12,64,Mayor de 50,Activo,105912000,2504886000,347007000.0,2157879000.0,Medio,Personal,3,282480000.0,0.0,40000000.0,0,54543182.405,1,0.0,0.0,2
3336,CC,Rentista de Capital,1959-12-21,63,Mayor de 50,Activo,47161000,4175660000,21945000.0,4153715000.0,Medio,Personal,3,0.0,0.0,0.0,0,112000000.0,2,0.0,518514750.0,1
3337,CC,Rentista de Capital,1959-12-18,63,Mayor de 50,Activo,27607000,784146000,0.0,784146000.0,Medio,Personal,3,0.0,0.0,0.0,0,4000000.0,1,0.0,0.0,4
3348,CC,Rentista de Capital,1959-12-20,63,Mayor de 50,Activo,58273992,1019241000,47815000.0,971426000.0,Medio,Personal,3,0.0,95400.0,0.0,0,12039300.606,1,0.0,0.0,0
3354,CC,Rentista de Capital,1960-08-19,62,Mayor de 50,En Espera,0,287009000,93241000.0,193768000.0,Medio,Personal,3,0.0,0.0,0.0,0,4000000.0,1,0.0,0.0,1
3370,CC,Rentista de Capital,1961-07-06,62,Mayor de 50,Activo,14773992,739200000,0.0,739200000.0,Medio,Personal,3,113113830.0,20266400.0,62192897.5,0,0.0,0,73069959.70835,0.0,3
3382,CC,Rentista de Capital,1957-04-29,66,Mayor de 50,Inactivo,12000000,190000000,0.0,190000000.0,Medio,Personal,3,0.0,9400000.0,47188.0,2,411661.333333333,1,0.0,0.0,0
3386,CC,Rentista de Capital,1961-09-01,61,Mayor de 50,Activo,347339000,2667483000,3854000.0,2663629000.0,Bajo,Personal,3,128035500.0,1947490354.88,0.0,0,10333333.3333333,1,0.0,0.0,0
3398,CC,Rentista de Capital,1956-09-24,66,Mayor de 50,Activo,20931694000,39496092000,11466555000.0,28029537000.0,Bajo,Personal,3,1385971800.0,297065750.0,0.0,0,0.0,0,41340000.0,0.0,3
3406,CC,Rentista de Capital,1967-03-21,56,Mayor de 50,Activo,60000000,1800000000,20000000.0,1780000000.0,Medio,Personal,3,0.0,0.0,0.0,0,67500000.0,1,0.0,0.0,1
3407,CC,Rentista de Capital,1955-04-24,68,Mayor de 50,Activo,4500000,965043000,0.0,1088000000.0,Medio,Personal,3,0.0,0.0,0.0,0,7828571.42857143,1,0.0,0.0,4
3409,CC,Rentista de Capital,1960-12-26,62,Mayor de 50,Activo,20726000,1970090000,263885000.0,1706205000.0,Medio,Personal,3,0.0,0.0,271092149.0,2,548566759.29,3,0.0,0.0,2
3411,CC,Rentista de Capital,1982-08-27,40,31-50,Activo,22500000,290031000,0.0,290031000.0,Medio,Personal,3,0.0,0.0,41000000.0,1,5815454.54545455,1,0.0,0.0,1
3412,CC,Rentista de Capital,1949-09-08,73,Mayor de 50,Activo,150000000,1072938000,103939000.0,968999000.0,Medio,Personal,3,53191696.81,0.0,0.0,0,59961500.0,2,0.0,0.0,1
3414,CC,Rentista de Capital,1964-12-03,58,Mayor de 50,Activo,24161000,585778000,18484000.0,547294000.0,Medio,Personal,3,0.0,18014700.0,0.0,0,176569.957142857,1,0.0,0.0,0
3416,CC,Rentista de Capital,1976-05-12,47,31-50,Activo,556000000,10307627000,2293241000.0,8014413000.0,Medio,Personal,3,0.0,0.0,400000000.0,0,601249839.621429,4,0.0,1599154126.4,2
3419,CC,Rentista de Capital,1942-07-29,80,Mayor de 50,Activo,6173167,1623680000,1013054000.0,540513000.0,Medio,Personal,3,377917600.0,0.0,0.0,0,21833333.3333333,1,0.0,0.0,1
3421,CC,Rentista de Capital,1948-08-22,74,Mayor de 50,Activo,107739000,2881102000,250000000.0,2631102000.0,Medio,Personal,3,29966926.379396,0.0,0.0,0,237597681.11,5,0.0,0.0,1
3422,CC,Rentista de Capital,1949-09-12,73,Mayor de 50,Activo,244988000,128774000,20511263000.0,108263000.0,Medio,Personal,3,0.0,0.0,0.0,0,27568827.97,1,0.0,0.0,1
3424,CC,Rentista de Capital,1956-12-15,66,Mayor de 50,Activo,2817406,354077,446000.0,319000000.0,Medio,Personal,3,0.0,114215800.0,0.0,0,52517000.75,1,0.0,0.0,0
3443,CC,Rentista de Capital,1951-12-18,71,Mayor de 50,Activo,36000000,1500000000,0.0,1500000000.0,Medio,Personal,3,0.0,127373000.0,0.0,0,6696198.0625,1,0.0,0.0,0
3445,CC,Rentista de Capital,1951-12-29,71,Mayor de 50,Activo,60000000,12456514000,534615000.0,12206345000.0,Medio,Personal,3,0.0,508959956.0,0.0,0,73110299.1816667,2,0.0,0.0,0
3449,CC,Rentista de Capital,1957-09-25,65,Mayor de 50,Activo,4200000,2015243000,0.0,1857941000.0,Medio,Personal,3,0.0,0.0,0.0,0,65383816.17,1,301450001.2,0.0,4
3450,CC,Rentista de Capital,1954-06-13,69,Mayor de 50,Activo,1308969000,16131670000,1530116000.0,14601554000.0,Bajo,Personal,3,1501087500.0,1175000000.0,2343369000.0,0,150200000.0,1,710851140.643111,3432050000.0,3
3453,CC,Rentista de Capital,1955-09-06,67,Mayor de 50,Activo,54102000,1215301000,44368000.0,1170933000.0,Medio,Personal,3,0.0,0.0,0.0,0,57625698.3333333,1,0.0,135900000.0,1
3469,CC,Rentista de Capital,1949-01-03,74,Mayor de 50,Activo,420000000,14943639000,50152000.0,14893487000.0,Bajo,Personal,3,0.0,0.0,275000000.0,0,0.0,0,198793906.0,0.0,2
3471,CC,Rentista de Capital,1953-06-17,70,Mayor de 50,Activo,3540000,929462000,1685000.0,747000000.0,Medio,Personal,3,0.0,230569457.0,0.0,0,1500000.0,1,0.0,0.0,0
3473,CC,Rentista de Capital,1953-08-03,69,Mayor de 50,Activo,2340167,236541000,15421000.0,22112000.0,Medio,Personal,3,176753970.0,0.0,8500000.0,1,167718399.67,1,0.0,0.0,2
3479,CC,Rentista de Capital,1962-09-17,60,Mayor de 50,Activo,9132000,232270000,0.0,232270000.0,Alto,Personal,3,0.0,0.0,0.0,0,57844446.88,1,0.0,0.0,4
3480,CC,Rentista de Capital,1984-03-09,39,31-50,Activo,60996000,294773000,2789000.0,291984000.0,Bajo,Personal,3,0.0,0.0,3135658.87666667,0,22660809.0775,3,0.0,0.0,2
3486,CC,Rentista de Capital,1985-01-11,38,31-50,Activo,43827000,811700000,320000.0,811380000.0,Medio,Personal,3,0.0,0.0,0.0,0,4000000.0,1,0.0,10461000.0,1
3493,CC,Rentista de Capital,1956-11-09,66,Mayor de 50,Activo,106500000,904028000,5855000.0,898173000.0,Medio,Personal,3,0.0,0.0,0.0,0,97580588.63,1,0.0,0.0,1
3494,CC,Rentista de Capital,1942-10-12,80,Mayor de 50,Inactivo,67130000,1023424000,0.0,1023424000.0,Medio,Personal,3,0.0,44111850.0,0.0,0,121000.0,1,0.0,0.0,0
3499,CC,Rentista de Capital,1943-11-03,79,Mayor de 50,Activo,176448000,956728000,48933000.0,907795000.0,Medio,Personal,3,0.0,0.0,50000000.0,0,3740000.0,1,0.0,0.0,2
3502,CC,Rentista de Capital,1942-03-10,81,Mayor de 50,Activo,108781000,1251820000,59860000.0,1191960000.0,Medio,Personal,3,0.0,0.0,932182.74,0,2700000.0,1,0.0,0.0,2
3505,CC,Rentista de Capital,1944-07-25,78,Mayor de 50,En Espera,125293000,1974381000,550000000.0,1424381000.0,Medio,Personal,3,0.0,59416000.0,0.0,0,13688369.3,1,0.0,0.0,0
3506,CC,Rentista de Capital,1945-01-27,78,Mayor de 50,Inactivo,76407000,746067000,0.0,746067000.0,Medio,Personal,3,0.0,10976850.0,0.0,0,10418031.118,1,0.0,0.0,0
3509,CC,Rentista de Capital,1941-08-11,81,Mayor de 50,Activo,362908000,4824150000,63034000.0,4761116000.0,Medio,Personal,3,0.0,5586191799.36,6500000.0,0,15982957.3179167,1,2147500.0,0.0,3
3510,CC,Rentista de Capital,1945-09-15,77,Mayor de 50,Activo,20075000,1102490000,180000.0,1025307000.0,Medio,Personal,3,0.0,0.0,0.0,0,150000000.0,1,0.0,0.0,1
3511,CC,Rentista de Capital,1945-10-10,77,Mayor de 50,Activo,34619000,1015809000,40000000.0,975809000.0,Medio,Personal,3,0.0,0.0,0.0,0,1796620.87,1,0.0,0.0,1
3512,CC,Rentista de Capital,1946-04-18,77,Mayor de 50,Activo,600000,1200000000,1500000.0,1198500000.0,Medio,Personal,3,0.0,40000.0,0.0,0,2645000.0,1,0.0,0.0,0
3513,CC,Rentista de Capital,1944-05-08,79,Mayor de 50,Activo,122602000,2101133000,3572000.0,2097561000.0,Medio,Personal,3,86552000.0,0.0,0.0,0,15114452.44,1,0.0,0.0,1
3515,CC,Rentista de Capital,1942-02-09,81,Mayor de 50,Activo,4800000,643842000,0.0,643842000.0,Medio,Personal,3,0.0,0.0,0.0,0,3867264.434,1,0.0,0.0,4
3516,CC,Rentista de Capital,1946-12-20,76,Mayor de 50,Activo,12259167,1853321000,132726000.0,1638137000.0,Medio,Personal,3,805843700.0,134702700.0,224000000.0,0,60534396.43,1,0.0,0.0,3
3517,CC,Rentista de Capital,1947-09-08,75,Mayor de 50,Activo,808995000,9430531000,6405000.0,9424126000.0,Medio,Personal,3,0.0,0.0,0.0,0,22382183.27,2,155172500.0,0.0,1
3524,CC,Rentista de Capital,1983-10-19,39,31-50,Activo,166191000,2842289000,81936000.0,2760353000.0,Bajo,Personal,3,0.0,383511295.0,0.0,0,29155369.7522222,2,0.0,0.0,0
3530,CC,Rentista de Capital,1964-08-23,58,Mayor de 50,Activo,36000000,370000000,0.0,370000000.0,Medio,Personal,3,0.0,18178630.0,0.0,0,441873.5,1,0.0,0.0,0
3534,CC,Rentista de Capital,1968-12-11,54,Mayor de 50,Activo,481464000,2190538000,72721000.0,2117817000.0,Bajo,Personal,3,0.0,0.0,19455014.0336364,0,30074705.0,2,0.0,0.0,2
3535,CC,Rentista de Capital,1955-04-15,68,Mayor de 50,En Espera,17819000,196990000,905000.0,196085000.0,Medio,Personal,3,0.0,0.0,0.0,0,41956062.75,2,0.0,0.0,1
3537,CC,Rentista de Capital,1972-09-13,50,Mayor de 50,Activo,105877000,1031027000,104312000.0,926715000.0,Medio,Personal,3,0.0,34761200.0,0.0,0,4912082.22333333,1,0.0,0.0,0
3538,CC,Rentista de Capital,1971-10-20,51,Mayor de 50,Activo,44059000,1940208000,0.0,1940208000.0,Medio,Personal,3,324427400.0,0.0,0.0,0,136267537.475,3,0.0,0.0,4
3539,CC,Rentista de Capital,1974-01-02,49,31-50,Activo,1000,1374411000,768836000.0,605575000.0,Medio,Personal,3,0.0,0.0,0.0,0,157245.29,2,0.0,0.0,1
3540,CC,Rentista de Capital,1961-05-27,62,Mayor de 50,Activo,220857000,2198931000,468860000.0,1730071000.0,Medio,Personal,3,237557000.0,0.0,127601265.5,0,0.0,0,0.0,0.0,2
3546,CC,Rentista de Capital,1965-08-21,57,Mayor de 50,Activo,693838000,5036139000,1767552000.0,3268587000.0,Medio,Personal,3,0.0,0.0,2000000000.0,0,54138287.68,1,3269600000.0,0.0,2
3553,CC,Rentista de Capital,1984-09-12,38,31-50,Activo,47267000,349745000,1563000.0,348182000.0,Medio,Personal,3,476138400.0,0.0,126522954.9925,0,8791872.81142857,2,0.0,0.0,2
3557,CC,Rentista de Capital,1962-05-08,61,Mayor de 50,En Espera,60000000,300000000,0.0,300000000.0,Medio,Personal,3,0.0,997440.0,0.0,0,286996915.87,3,0.0,0.0,0
3565,CC,Rentista de Capital,1963-01-04,60,Mayor de 50,Activo,102174000,620836000,83230000.0,537606000.0,Medio,Personal,3,0.0,0.0,0.0,0,5054056.43333333,2,0.0,0.0,1
3572,CC,Rentista de Capital,1964-06-18,59,Mayor de 50,Activo,130179000,1715900000,129000000.0,1586900000.0,Bajo,Personal,3,239156500.0,27710000.0,0.0,0,46477811.394,1,0.0,0.0,0
3584,CC,Rentista de Capital,1965-08-20,57,Mayor de 50,Activo,4823624000,8564547000,18181000.0,8546366000.0,Medio,Personal,3,0.0,0.0,0.0,0,300000000.0,1,0.0,0.0,1
3595,CC,Rentista de Capital,1962-01-30,61,Mayor de 50,Activo,21601000,1429752000,208000.0,1429544000.0,Medio,Personal,3,0.0,21047871.0,0.0,0,74153821.96,1,0.0,0.0,0
3596,CC,Rentista de Capital,1973-06-29,50,Mayor de 50,Activo,136305000,191827000,26139000.0,165688000.0,Bajo,Personal,3,0.0,9665550.0,5881818.18181818,0,34469216.535,2,0.0,0.0,3
3599,CC,Rentista de Capital,1971-07-05,52,Mayor de 50,Activo,283749000,1075712000,249907000.0,825805000.0,Medio,Personal,3,0.0,0.0,109733333.333333,1,26999616.648125,3,0.0,0.0,2
3601,CC,Rentista de Capital,1970-03-12,53,Mayor de 50,Activo,30711000,360414000,0.0,360414000.0,Medio,Personal,3,201780000.0,0.0,80000000.0,0,2934170.85173913,2,0.0,0.0,2
3613,CC,Rentista de Capital,1968-11-19,54,Mayor de 50,Activo,360254000,9264043000,1417970000.0,7846073000.0,Medio,Personal,3,72825600.0,0.0,75000000.0,0,0.0,0,117784637.8731,148450000.0,2
3629,CC,Rentista de Capital,1970-04-18,53,Mayor de 50,Activo,80627000,2372179000,611565000.0,1760614000.0,Medio,Personal,3,0.0,0.0,700000000.0,0,12557185.5,2,377400000.0,0.0,2
3630,CC,Rentista de Capital,1970-04-22,53,Mayor de 50,Activo,73339000,1639447000,685000000.0,954447000.0,Medio,Personal,3,76770834.75,0.0,0.0,0,278833333.333333,1,0.0,0.0,1
3632,CC,Rentista de Capital,1970-04-10,53,Mayor de 50,Activo,1444920,910326000,900861000.0,9465000.0,Medio,Personal,3,392256700.0,0.0,1126000000.0,0,157686000.0,1,0.0,0.0,2
3635,CC,Rentista de Capital,1970-06-02,53,Mayor de 50,En Espera,120000000,295406000,137182000.0,158224000.0,Medio,Personal,3,0.0,0.0,0.0,0,700000.0,1,0.0,0.0,1
3640,CC,Rentista de Capital,1970-11-09,52,Mayor de 50,Activo,505720000,998681000,653000.0,998028000.0,Medio,Personal,3,0.0,0.0,8638504371.0,0,1066567322.87,3,0.0,0.0,2
3643,CC,Rentista de Capital,1971-04-14,52,Mayor de 50,Activo,2500000,662242000,17320000.0,420731000.0,Medio,Personal,3,0.0,13215600.0,0.0,0,28930690.4,1,0.0,0.0,0
3646,CC,Rentista de Capital,1971-02-06,52,Mayor de 50,Activo,1316876000,1383034000,25919000.0,1357115000.0,Medio,Personal,3,0.0,0.0,0.0,0,53004474.901,1,0.0,0.0,1
3652,CC,Rentista de Capital,1972-05-26,51,Mayor de 50,Activo,1361251000,1831549000,0.0,1831549000.0,Medio,Personal,3,0.0,0.0,307375000.0,0,87667247.7830769,1,272921250.0,0.0,2
3653,CC,Rentista de Capital,1971-10-25,51,Mayor de 50,Activo,161129000,2466211000,665000000.0,1801211000.0,Medio,Personal,3,0.0,0.0,0.0,0,102912727.845,1,0.0,0.0,1
3666,CC,Rentista de Capital,1982-02-05,41,31-50,Inactivo,7800000,20236500,0.0,20236500.0,Medio,Personal,3,0.0,16027000.0,0.0,0,224817.0825,1,0.0,0.0,0
3671,CC,Rentista de Capital,1944-01-26,79,Mayor de 50,Activo,46218000,1787718000,104015000.0,1683703000.0,Medio,Personal,3,0.0,0.0,8000000.0,0,0.0,0,0.0,14794589.25,2
3673,CC,Rentista de Capital,1943-03-22,80,Mayor de 50,Activo,42000000,838991000,2879000.0,836112000.0,Medio,Personal,3,0.0,0.0,0.0,0,8000000.0,1,0.0,0.0,1
3677,CC,Rentista de Capital,1944-07-18,79,Mayor de 50,Activo,92376000,1970639000,41380000.0,1929259000.0,Medio,Personal,3,0.0,0.0,0.0,0,17500000.0,1,0.0,0.0,1
3682,CC,Rentista de Capital,1945-06-03,78,Mayor de 50,Activo,47588000,1233068000,1179000.0,1231889000.0,Medio,Personal,3,347142900.0,0.0,0.0,0,506830260.86,6,0.0,0.0,1
3683,CC,Rentista de Capital,1945-03-04,78,Mayor de 50,Activo,4271332000,4705216000,0.0,4705216000.0,Medio,Personal,3,1090156000.0,0.0,327692000.0,0,10550008.44875,1,0.0,0.0,2
